,event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
1798,MEX85040,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Zacatecas,Zacatecas,,Zacatecas,22.7761,-102.5718,1,Pagina 24 Zacatecas,Subnational,"On 8 March 2024, in Zacatecas, Zacatecas, around 60 people protested in the historic city in solidarity with Palestinians and to demand a ceasefire. Protesters denounced the U.S. and England for their support of Israel.",0,crowd size=around 60,1721086509
1799,MEX85041,2024-03-08,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Mexico),Journalists (Mexico); Women (Mexico),Protesters,Police Forces of Mexico (2018-),,State forces,State forces-Protesters,,484,North America,Mexico,Zacatecas,Zacatecas,,Zacatecas,22.7761,-102.5718,1,El Proceso; Milenio,National,"On 8 March 2024, in Zacatecas, Zacatecas, thousands of women demonstrated on International Women's Day to demand justice, an end to femicides as well as respect for women's rights. State police used tear gas and fire extinguishers to disperse the crowds and there were reports of police officers beating protesters. The arrest of five female reporters and human rights defenders was reported.",0,crowd size=thousands,1721086509
1800,MEX84891,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Mexico,Tlalnepantla de Baz,,Tlalnepantla,19.5385,-99.1952,1,8 Columnas,Subnational,"On 8 March 2024, in Tlalnepantla, Mexico, women and members of different collectives protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=no report,1721691365
1801,MEX84923,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Nayarit,Tepic,,Tepic,21.5074,-104.8938,1,Milenio,National,"On 8 March 2024, in Tepic, Nayarit, dozens of women protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=dozens,1723505938
1802,MEX84861,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Hidalgo,Huejutla de Reyes,,Huejutla de Reyes,21.1394,-98.4205,1,La Silla Rota,National,"On 8 March 2024, in Huejutla de Reyes, Hidalgo, women and activists protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=no report,1724113697
1803,MEX84916,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Morelos,Cuernavaca,,Cuernavaca,18.9218,-99.2349,1,Diario de Morelos,Subnational,"On 8 March 2024, in Cuernavaca, Morelos, tenants and pedestrians protested outside the social security hospital against the damage caused by excavations for a new drinking water line. Protesters denounced prolonged construction and demanded solutions.",0,crowd size=no report,1724714227
1804,MEX84917,2024-03-08,2024,1,Demonstrations,Riots,Violent demonstration,Rioters (Mexico),Catholic Christian Group (Mexico); Women (Mexico),Rioters,,,,Rioters only,,484,North America,Mexico,Morelos,Cuernavaca,,Cuernavaca,18.9218,-99.2349,1,Diario de Morelos; El Proceso,Subnational-National,"On 8 March 2024, in Cuernavaca, Morelos, some 5,000 women marched on International Women's Day to demand justice, an end to femicides as well as respect for women's rights. Members of the catholic church joined the march to demand for equal rights. Demonstrators painted walls in the center of the city and then some hooded women damaged the facade and windows of the government palace.",0,crowd size=some 5000; local administrators,1724714227
1805,MEX84988,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Tabasco,Centro,,Villahermosa,17.9878,-92.9194,1,La Silla Rota; Tabasco Hoy,Subnational-National,"On 8 March 2024, in Villahermosa, Tabasco, women protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights. Protesters painted stores during the protest.",0,crowd size=no report,1725317936
1806,MEX84882,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Mexico,Cuautitlan Izcalli,,Cuautitlan Izcalli,19.6570,-99.2093,1,La Silla Rota,National,"On 8 March 2024, in Cuautitlan Izcalli, Mexico, women protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=no report,1726526137
1807,MEX84907,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Michoacan de Ocampo,Patzcuaro,,Patzcuaro,19.5136,-101.6101,1,La Voz de Michoacan,Subnational,"On 8 March 2024, in Patzcuaro, Michoacan de Ocampo, women protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=no report,1727134595
1808,MEX85295,2024-03-08,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Mexico),,Protesters,Police Forces of Mexico (2018-) State Police,Police Forces of Mexico (2018-),State forces,State forces-Protesters,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Jalacingo,,Jalancingo,19.8069,-97.3068,1,Milenio,National,"On 8 March 2024, in Jalancingo, Veracruz de Ignacio de la Llave, for a second consecutive day, civilians protested and blocked the Tlapacoyan-Atzalan highway to demand the release of two men arrested and accused of kidnapping. State and municipal police arrived at the scene, beat protesters and destroyed their motorcycles.",0,crowd size=no report,1727134595
1809,MEX84779,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Chiapas,San Cristobal de las Casas,,San Cristobal de las Casas,16.7370,-92.6376,1,La Silla Rota; Milenio,National,"On 8 March 2024, in San Cristobal de las Casas, Chiapas, around 2000 women protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=around 2000,1729632790
1810,MEX84858,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Juchitan,,Juchitan,16.6271,-98.6367,1,Quadratin Oaxaca,National,"On 8 March 2024, in Juchitan, Oaxaca, women marched on International Women's Day to demand justice, an end to femicides as well as respect for women's rights and blocked the Juchitan-Tehuantepec highway at the height of Pepe. Another blockade was reported at the height of Imeca.",0,crowd size=no report,1731609854
1811,MEX84810,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Durango,Durango,,Victoria de Durango,24.0240,-104.6702,1,El Norte,National,"On 8 March 2024, in Victoria de Durango, Durango, women protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=no report,1732580203
1812,MEX85034,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Farmers (Mexico); Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Xalapa,,Xalapa-Enriquez,19.5271,-96.9226,1,Imagen del Golfo,Subnational,"On 8 March 2024, in Xalapa-Enriquez, Veracruz de Ignacio de la Llave, members of the National Union of Agricultural Workers protested in the framework of International Women's Day outside the government palace to demand justice for women in rural parts of the state and to denounce the lack of credits, benefits and programs for rural women.",0,crowd size=no report,1733203865
1813,MEX85023,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Orizaba,,Orizaba,18.8510,-97.0989,1,Imagen del Golfo,Subnational,"On 8 March 2024, in Orizaba, Veracruz de Ignacio de la Llave, hundreds of women marched on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=hundreds,1733789061
1814,MEX84780,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Chiapas,Suchiate,,Ciudad Hidalgo,14.6795,-92.1509,2,La Silla Rota,National,"On 8 March 2024, close to Ciudad Hidalgo, Chiapas, women protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,crowd size=no report,1734465877
1815,MEX84963,2024-03-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,San Luis Potosi,San Luis Potosi,,San Luis Potosi,22.1517,-100.9770,1,Milenio,National,"On 8 March 2024, in San Luis Potosi, San Luis Potosi, at least 15,000 women protested on International Women's Day to demand justice, an end to femicides as well as respect for women's rights.",0,"crowd size=at least 15,000",1734465877
1816,MEX84765,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California Sur,La Paz,,La Paz,24.1487,-110.3070,1,BCS Noticias,Subnational,"On 7 March 2024, in La Paz, Baja California, teachers of a secondary school protested to denounce the inadequate work environment and the investigation into the school director.",0,crowd size=no report,1710202846
1817,MEX84768,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Campeche,Calakmul,,Xpujil,18.5024,-89.3952,2,Tribuna Campeche,Subnational,"On 7 March 2024, close to Xpujil, Campeche, residents blocked the Escarcega-Chetumal highway to demand the delivery of their property titles affected by the construction of Train Maya. The protest took place ahead of the arrival of the President Lopez Obrador to the region.",0,crowd size=no report,1710202846
1818,MEX84771,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Campeche,Campeche,,San Francisco de Campeche,19.8448,-90.5396,1,Tribuna Campeche,Subnational,"On 7 March 2024, in San Francisco de Campeche, Campeche, members of the Single Union of Workers of the College of Scientific and Technological Studies of the State of Campeche (Sutcecytecam) protested outside the offices of the General Directorate to denounce the lack of respect for their labor rights and the collective bargaining contract.",0,crowd size=no report,1710202846
1819,MEX84785,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Chihuahua,Juarez,,Ciudad Juarez,31.7465,-106.4850,1,La Jornada,National,"On 7 March 2024, in Ciudad Juarez, Chihuahua, women and relatives of missing victims protested within the framework of International Women's Day and held a vigil in memory of eight victims who were found dead in 2001. Protesters demanded the Mexican state to safeguard the human rights of women and girls.",0,crowd size=no report,1710202846
1820,MEX84797,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,Milenio,National,"On 7 March 2024, in Ciudad de Mexico - Cuauhtemoc, women held a vigil at the Zocalo in memory of femicide victims and to demand justice for their cases ahead of International Women's day.",0,crowd size=no report,1710202846
1821,MEX84808,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Colima,Tecoman,,Tecoman,18.9105,-103.8735,1,Colima Noticias,Subnational,"On 7 March 2024, in Tecoman, Colima, family members and beneficiaries of the Social Security institute hospital protested to denounce the lack of supplies for patients and to demand the remodeling of the health center to provide better care.",0,crowd size=no report,1710202846
1822,MEX84841,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Acapulco de Juarez,,Acapulco de Juarez,16.8619,-99.8866,1,El Sol de Acapulco,Subnational,"On 7 March 2024, in Acapulco de Juarez, Guerrero, relatives and friends of the mother of a baby protested on the coastline Miguel Aleman to demand justice and punishment for the father who killed a baby days earlier.",0,crowd size=no report,1710202846
1823,MEX84864,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Hidalgo,Pachuca de Soto,,Pachuca de Soto,20.1224,-98.7370,1,La Jornada,National,"On 7 March 2024, in Pachuca de Soto, Hidalgo, about 200 pipe operators dedicated to the extraction of water from a well in Colonia Zona Plateada closed access to the National Water Commission (Conagua) officers and protested against a demand for a concession over a well that would prohibit them from extracting water. Protesters reported that they provided water to several neighborhoods and demanded the concession to use the well.",0,crowd size=about 200,1710202846
1824,MEX84874,2024-03-07,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Students (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Jalisco,Guadalajara,,Guadalajara,20.6764,-103.3422,1,El Norte,National,"On 7 March 2024, in Guadalajara, Jalisco, about 12 students of the UTEG Center University protested in Colonia Aurora to demand improvements in security on campus.",0,crowd size=about 12,1710202846
